holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
Nothing,260.41,0.0,0.0,5,Clear,sky is clear,2018-02-06 15:00:00,5710
Nothing,260.22,0.0,0.0,5,Clear,sky is clear,2018-02-06 16:00:00,6770
Nothing,259.68,0.0,0.0,40,Clouds,scattered clouds,2018-02-06 17:00:00,6207
Nothing,259.15,0.0,0.0,75,Clouds,broken clouds,2018-02-06 18:00:00,4612
Nothing,259.45,0.0,0.0,90,Clouds,overcast clouds,2018-02-06 19:00:00,3217
Nothing,259.29,0.0,0.0,90,Clouds,overcast clouds,2018-02-06 20:00:00,2634
Nothing,259.29,0.0,0.0,90,Clouds,overcast clouds,2018-02-06 21:00:00,2407
Nothing,259.36,0.0,0.0,90,Snow,light snow,2018-02-06 22:00:00,1652
Nothing,259.28,0.0,0.0,90,Snow,light snow,2018-02-06 23:00:00,1120
Nothing,259.22,0.0,0.0,90,Snow,light snow,2018-02-07 00:00:00,549
Nothing,259.21,0.0,0.0,90,Snow,light snow,2018-02-07 01:00:00,346
Nothing,259.21,0.0,0.0,90,Mist,mist,2018-02-07 01:00:00,346
Nothing,259.15,0.0,0.0,90,Snow,light snow,2018-02-07 02:00:00,259
Nothing,259.15,0.0,0.0,90,Mist,mist,2018-02-07 02:00:00,259
Nothing,259.21,0.0,0.0,90,Snow,snow,2018-02-07 03:00:00,337
Nothing,259.21,0.0,0.0,90,Mist,mist,2018-02-07 03:00:00,337
Nothing,259.22,0.0,0.0,90,Snow,snow,2018-02-07 04:00:00,865
Nothing,259.22,0.0,0.0,90,Mist,mist,2018-02-07 04:00:00,865
Nothing,258.84,0.0,0.0,75,Snow,snow,2018-02-07 05:00:00,2776
Nothing,258.84,0.0,0.0,75,Mist,mist,2018-02-07 05:00:00,2776
Nothing,256.81,0.0,0.0,75,Snow,snow,2018-02-07 06:00:00,4899
Nothing,255.08,0.0,0.0,1,Mist,mist,2018-02-07 07:00:00,4967
Nothing,255.08,0.0,0.0,1,Snow,light snow,2018-02-07 07:00:00,4967
Nothing,253.55,0.0,0.0,5,Mist,mist,2018-02-07 08:00:00,4915
Nothing,253.55,0.0,0.0,5,Snow,light snow,2018-02-07 08:00:00,4915
Nothing,255.07,0.0,0.0,5,Snow,light snow,2018-02-07 09:00:00,5343
Nothing,255.07,0.0,0.0,5,Mist,mist,2018-02-07 09:00:00,5343
Nothing,257.99,0.0,0.0,1,Snow,light snow,2018-02-07 10:00:00,4364
Nothing,260.01,0.0,0.0,5,Clear,sky is clear,2018-02-07 11:00:00,4466
Nothing,261.27,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 12:00:00,4697
Nothing,262.21,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 13:00:00,4833
Nothing,262.93,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 14:00:00,5095
Nothing,263.28,0.0,0.0,20,Clouds,few clouds,2018-02-07 15:00:00,5658
Nothing,263.29,0.0,0.0,20,Clouds,few clouds,2018-02-07 16:00:00,6531
Nothing,262.55,0.0,0.0,20,Clouds,few clouds,2018-02-07 17:00:00,6117
Nothing,260.94,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 18:00:00,4394
Nothing,259.57,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 19:00:00,3307
Nothing,258.68,0.0,0.0,40,Clouds,scattered clouds,2018-02-07 20:00:00,3037
Nothing,258.8,0.0,0.0,1,Clear,sky is clear,2018-02-07 21:00:00,2463
Nothing,259.0,0.0,0.0,75,Clouds,broken clouds,2018-02-07 22:00:00,1653
Nothing,259.43,0.0,0.0,90,Clouds,overcast clouds,2018-02-07 23:00:00,973
Nothing,259.76,0.0,0.0,75,Clouds,broken clouds,2018-02-08 00:00:00,573
Nothing,259.91,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 01:00:00,315
Nothing,259.28,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 02:00:00,233
Nothing,258.92,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 03:00:00,340
Nothing,257.86,0.0,0.0,40,Clouds,scattered clouds,2018-02-08 04:00:00,882
Nothing,255.95,0.0,0.0,1,Snow,light snow,2018-02-08 05:00:00,2830
Nothing,256.22,0.0,0.0,1,Snow,light snow,2018-02-08 06:00:00,5449
Nothing,255.3,0.0,0.0,1,Snow,light snow,2018-02-08 07:00:00,5954
Nothing,255.01,0.0,0.0,40,Snow,light snow,2018-02-08 08:00:00,5395
Nothing,256.35,0.0,0.0,40,Mist,mist,2018-02-08 09:00:00,5192
Nothing,256.35,0.0,0.0,40,Snow,light snow,2018-02-08 09:00:00,5192
Nothing,258.71,0.0,0.0,40,Mist,mist,2018-02-08 10:00:00,4477
Nothing,258.71,0.0,0.0,40,Haze,haze,2018-02-08 10:00:00,4477
Nothing,260.48,0.0,0.0,75,Clouds,broken clouds,2018-02-08 11:00:00,4686
Nothing,261.61,0.0,0.0,75,Snow,light snow,2018-02-08 12:00:00,4896
Nothing,262.75,0.0,0.0,75,Clouds,broken clouds,2018-02-08 13:00:00,4907
Nothing,263.43,0.0,0.0,75,Clouds,broken clouds,2018-02-08 14:00:00,4988
Nothing,263.48,0.0,0.0,75,Clouds,broken clouds,2018-02-08 15:00:00,5852
Nothing,263.22,0.0,0.0,75,Clouds,broken clouds,2018-02-08 16:00:00,6883
Nothing,262.75,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 17:00:00,6278
Nothing,262.41,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 18:00:00,4550
Nothing,262.0,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 19:00:00,3494
Nothing,261.86,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 20:00:00,3094
Nothing,261.61,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 21:00:00,3530
Nothing,261.22,0.0,0.0,90,Clouds,overcast clouds,2018-02-08 22:00:00,3197
Nothing,261.01,0.0,0.0,90,Snow,light snow,2018-02-08 23:00:00,1305
Nothing,261.01,0.0,0.0,90,Haze,haze,2018-02-08 23:00:00,1305
Nothing,260.72,0.0,0.0,90,Snow,light snow,2018-02-09 00:00:00,660
Nothing,260.61,0.0,0.0,90,Snow,light snow,2018-02-09 01:00:00,389
Nothing,260.58,0.0,0.0,75,Snow,light snow,2018-02-09 02:00:00,287
Nothing,259.72,0.0,0.0,90,Snow,light snow,2018-02-09 03:00:00,340
Nothing,259.36,0.0,0.0,1,Clear,sky is clear,2018-02-09 04:00:00,826
Nothing,257.95,0.0,0.0,1,Clear,sky is clear,2018-02-09 05:00:00,2651
Nothing,256.88,0.0,0.0,1,Clear,sky is clear,2018-02-09 06:00:00,5319
Nothing,256.01,0.0,0.0,40,Clouds,scattered clouds,2018-02-09 07:00:00,6499
Nothing,255.15,0.0,0.0,20,Clouds,few clouds,2018-02-09 08:00:00,5467
Nothing,255.76,0.0,0.0,5,Clear,sky is clear,2018-02-09 09:00:00,4975
Nothing,256.79,0.0,0.0,5,Clear,sky is clear,2018-02-09 10:00:00,4513
Nothing,257.72,0.0,0.0,1,Clear,sky is clear,2018-02-09 11:00:00,4913
Nothing,258.72,0.0,0.0,1,Clear,sky is clear,2018-02-09 12:00:00,5335
Nothing,259.79,0.0,0.0,1,Clear,sky is clear,2018-02-09 13:00:00,5340
Nothing,260.5,0.0,0.0,1,Clear,sky is clear,2018-02-09 14:00:00,5429
Nothing,261.08,0.0,0.0,20,Clouds,few clouds,2018-02-09 15:00:00,5861
Nothing,261.21,0.0,0.0,20,Clouds,few clouds,2018-02-09 16:00:00,6347
Nothing,260.75,0.0,0.0,20,Clouds,few clouds,2018-02-09 17:00:00,5833
Nothing,259.79,0.0,0.0,75,Clouds,broken clouds,2018-02-09 18:00:00,5021
Nothing,258.43,0.0,0.0,40,Clouds,scattered clouds,2018-02-09 19:00:00,3804
Nothing,258.3,0.0,0.0,40,Clouds,scattered clouds,2018-02-09 20:00:00,3095
Nothing,257.14,0.0,0.0,40,Clouds,scattered clouds,2018-02-09 21:00:00,3092
Nothing,257.99,0.0,0.0,1,Clear,sky is clear,2018-02-09 22:00:00,2485
Nothing,257.86,0.0,0.0,1,Clear,sky is clear,2018-02-09 23:00:00,2126
Nothing,257.62,0.0,0.0,1,Clear,sky is clear,2018-02-10 00:00:00,1102
Nothing,257.48,0.0,0.0,1,Clear,sky is clear,2018-02-10 01:00:00,603
Nothing,257.57,0.0,0.0,1,Clear,sky is clear,2018-02-10 02:00:00,438
Nothing,257.08,0.0,0.0,1,Clear,sky is clear,2018-02-10 03:00:00,330
Nothing,256.88,0.0,0.0,1,Clear,sky is clear,2018-02-10 04:00:00,389
Nothing,256.36,0.0,0.0,1,Clear,sky is clear,2018-02-10 05:00:00,688
Nothing,255.43,0.0,0.0,1,Clear,sky is clear,2018-02-10 06:00:00,1164
Nothing,254.58,0.0,0.0,5,Clear,sky is clear,2018-02-10 07:00:00,1911
Nothing,253.68,0.0,0.0,5,Clear,sky is clear,2018-02-10 08:00:00,3115
Nothing,254.5,0.0,0.0,1,Clear,sky is clear,2018-02-10 09:00:00,3653
Nothing,255.99,0.0,0.0,1,Clear,sky is clear,2018-02-10 10:00:00,4161
Nothing,257.64,0.0,0.0,1,Clear,sky is clear,2018-02-10 11:00:00,4514
Nothing,259.81,0.0,0.0,1,Clear,sky is clear,2018-02-10 12:00:00,5237
Nothing,260.43,0.0,0.0,1,Clear,sky is clear,2018-02-10 13:00:00,4925
Nothing,261.43,0.0,0.0,1,Clear,sky is clear,2018-02-10 14:00:00,5173
Nothing,262.29,0.0,0.0,1,Clear,sky is clear,2018-02-10 15:00:00,5030
Nothing,262.61,0.0,0.0,5,Clear,sky is clear,2018-02-10 16:00:00,4841
Nothing,262.21,0.0,0.0,20,Clouds,few clouds,2018-02-10 17:00:00,4808
Nothing,261.15,0.0,0.0,20,Clouds,few clouds,2018-02-10 18:00:00,4803
Nothing,259.28,0.0,0.0,20,Clouds,few clouds,2018-02-10 19:00:00,4346
Nothing,258.22,0.0,0.0,1,Clear,sky is clear,2018-02-10 20:00:00,3448
Nothing,257.65,0.0,0.0,5,Clear,sky is clear,2018-02-10 21:00:00,3962
Nothing,255.81,0.0,0.0,1,Clear,sky is clear,2018-02-10 22:00:00,4180
Nothing,255.43,0.0,0.0,1,Clear,sky is clear,2018-02-10 23:00:00,2459
Nothing,255.15,0.0,0.0,1,Clear,sky is clear,2018-02-11 00:00:00,1367
Nothing,254.82,0.0,0.0,1,Clear,sky is clear,2018-02-11 01:00:00,761
Nothing,254.48,0.0,0.0,1,Clear,sky is clear,2018-02-11 02:00:00,488
Nothing,254.22,0.0,0.0,1,Clear,sky is clear,2018-02-11 03:00:00,302
Nothing,254.15,0.0,0.0,1,Clear,sky is clear,2018-02-11 04:00:00,254
Nothing,254.08,0.0,0.0,1,Clear,sky is clear,2018-02-11 05:00:00,431
Nothing,253.48,0.0,0.0,1,Clear,sky is clear,2018-02-11 06:00:00,789
Nothing,253.15,0.0,0.0,5,Clear,sky is clear,2018-02-11 07:00:00,1607
Nothing,252.55,0.0,0.0,20,Clouds,few clouds,2018-02-11 08:00:00,2817
Nothing,254.93,0.0,0.0,5,Clear,sky is clear,2018-02-11 09:00:00,3358
Nothing,257.14,0.0,0.0,5,Clear,sky is clear,2018-02-11 10:00:00,3869
Nothing,259.07,0.0,0.0,5,Clear,sky is clear,2018-02-11 11:00:00,4223
Nothing,260.85,0.0,0.0,5,Clear,sky is clear,2018-02-11 12:00:00,4950
Nothing,262.6,0.0,0.0,5,Clear,sky is clear,2018-02-11 13:00:00,4637
Nothing,264.74,0.0,0.0,5,Clear,sky is clear,2018-02-11 14:00:00,4886
Nothing,265.86,0.0,0.0,5,Clear,sky is clear,2018-02-11 15:00:00,4629
Nothing,266.5,0.0,0.0,5,Clear,sky is clear,2018-02-11 16:00:00,4678
Nothing,266.42,0.0,0.0,1,Clear,sky is clear,2018-02-11 17:00:00,4276
Nothing,265.55,0.0,0.0,1,Clear,sky is clear,2018-02-11 18:00:00,3846
Nothing,264.22,0.0,0.0,1,Clear,sky is clear,2018-02-11 19:00:00,2903
Nothing,262.61,0.0,0.0,1,Clear,sky is clear,2018-02-11 20:00:00,2435
Nothing,261.81,0.0,0.0,5,Clear,sky is clear,2018-02-11 21:00:00,1902
Nothing,261.15,0.0,0.0,1,Clear,sky is clear,2018-02-11 22:00:00,1372
Nothing,260.68,0.0,0.0,1,Clear,sky is clear,2018-02-11 23:00:00,865
Nothing,259.88,0.0,0.0,1,Clear,sky is clear,2018-02-12 00:00:00,502
Nothing,258.68,0.0,0.0,1,Clear,sky is clear,2018-02-12 01:00:00,286
Nothing,258.29,0.0,0.0,1,Clear,sky is clear,2018-02-12 02:00:00,230
Nothing,257.21,0.0,0.0,1,Clear,sky is clear,2018-02-12 03:00:00,311
Nothing,256.51,0.0,0.0,1,Clear,sky is clear,2018-02-12 04:00:00,809
Nothing,255.14,0.0,0.0,1,Clear,sky is clear,2018-02-12 05:00:00,2735
Nothing,254.79,0.0,0.0,1,Clear,sky is clear,2018-02-12 06:00:00,5454
Nothing,254.08,0.0,0.0,40,Clouds,scattered clouds,2018-02-12 07:00:00,6107
Nothing,253.86,0.0,0.0,75,Clouds,broken clouds,2018-02-12 08:00:00,5876
Nothing,254.5,0.0,0.0,75,Clouds,broken clouds,2018-02-12 09:00:00,4941
Nothing,255.86,0.0,0.0,75,Clouds,broken clouds,2018-02-12 10:00:00,4307
Nothing,257.08,0.0,0.0,75,Clouds,broken clouds,2018-02-12 11:00:00,4367
Nothing,258.35,0.0,0.0,90,Clouds,overcast clouds,2018-02-12 12:00:00,4545
Nothing,259.41,0.0,0.0,90,Clouds,overcast clouds,2018-02-12 13:00:00,4561
Nothing,260.54,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-02-12 14:00:00,4998
Nothing,260.94,0.0,0.0,75,Clouds,broken clouds,2018-02-12 15:00:00,5525
Nothing,261.15,0.0,0.0,75,Haze,haze,2018-02-12 16:00:00,6459
Nothing,261.15,0.0,0.0,75,Clouds,broken clouds,2018-02-12 17:00:00,5852
Nothing,260.72,0.0,0.0,75,Clouds,broken clouds,2018-02-12 18:00:00,4245
Nothing,259.15,0.0,0.0,75,Clouds,broken clouds,2018-02-12 19:00:00,3034
Nothing,257.95,0.0,0.0,5,Clear,sky is clear,2018-02-12 20:00:00,2498
Nothing,257.15,0.0,0.0,5,Clear,sky is clear,2018-02-12 21:00:00,2055
Nothing,256.87,0.0,0.0,1,Clear,sky is clear,2018-02-12 22:00:00,1440
Nothing,256.15,0.0,0.0,1,Clear,sky is clear,2018-02-12 23:00:00,934
Nothing,257.0,0.0,0.0,1,Clear,sky is clear,2018-02-13 00:00:00,498
Nothing,257.74,0.0,0.0,1,Clear,sky is clear,2018-02-13 01:00:00,300
Nothing,258.68,0.0,0.0,75,Clouds,broken clouds,2018-02-13 02:00:00,225
Nothing,259.76,0.0,0.0,90,Clouds,overcast clouds,2018-02-13 03:00:00,368
Nothing,260.58,0.0,0.0,90,Clouds,overcast clouds,2018-02-13 04:00:00,885
Nothing,261.29,0.0,0.0,90,Snow,light snow,2018-02-13 05:00:00,2885
Nothing,261.93,0.0,0.0,90,Snow,light snow,2018-02-13 06:00:00,5675
Nothing,261.86,0.0,0.0,75,Clouds,broken clouds,2018-02-13 07:00:00,6585
Nothing,261.93,0.0,0.0,40,Clouds,scattered clouds,2018-02-13 08:00:00,5915
Nothing,263.0,0.0,0.0,90,Clouds,overcast clouds,2018-02-13 09:00:00,5060
Nothing,264.68,0.0,0.0,75,Clouds,broken clouds,2018-02-13 10:00:00,4423
Nothing,266.64,0.0,0.0,90,Clouds,overcast clouds,2018-02-13 11:00:00,4722
Nothing,267.53,0.0,0.0,40,Clouds,scattered clouds,2018-02-13 12:00:00,4825
Nothing,269.61,0.0,0.0,40,Clouds,scattered clouds,2018-02-13 13:00:00,4762
Nothing,270.65,0.0,0.0,1,Clear,sky is clear,2018-02-13 14:00:00,5007
Nothing,271.41,0.0,0.0,5,Clear,sky is clear,2018-02-13 15:00:00,5647
Nothing,271.84,0.0,0.0,5,Clear,sky is clear,2018-02-13 16:00:00,6587
Nothing,271.22,0.0,0.0,5,Clear,sky is clear,2018-02-13 17:00:00,6308
Nothing,270.42,0.0,0.0,1,Clear,sky is clear,2018-02-13 18:00:00,4917
Nothing,269.42,0.0,0.0,5,Clear,sky is clear,2018-02-13 19:00:00,3424
Nothing,268.82,0.0,0.0,5,Clear,sky is clear,2018-02-13 20:00:00,2979
Nothing,268.28,0.0,0.0,5,Clear,sky is clear,2018-02-13 21:00:00,3680
Nothing,267.95,0.0,0.0,1,Clear,sky is clear,2018-02-13 22:00:00,2908
Nothing,267.72,0.0,0.0,1,Haze,haze,2018-02-13 23:00:00,1107
Nothing,267.55,0.0,0.0,1,Mist,mist,2018-02-14 00:00:00,597
Nothing,267.35,0.0,0.0,1,Mist,mist,2018-02-14 01:00:00,345
Nothing,266.75,0.0,0.0,1,Mist,mist,2018-02-14 02:00:00,283
Nothing,266.22,0.0,0.0,1,Haze,haze,2018-02-14 03:00:00,348
Nothing,266.22,0.0,0.0,1,Mist,mist,2018-02-14 03:00:00,348
Nothing,266.22,0.0,0.0,1,Haze,haze,2018-02-14 04:00:00,882
Nothing,266.22,0.0,0.0,1,Mist,mist,2018-02-14 04:00:00,882
Nothing,265.62,0.0,0.0,1,Haze,haze,2018-02-14 05:00:00,2837
Nothing,265.62,0.0,0.0,1,Mist,mist,2018-02-14 05:00:00,2837
Nothing,265.55,0.0,0.0,1,Mist,mist,2018-02-14 06:00:00,5402
Nothing,265.68,0.0,0.0,5,Mist,mist,2018-02-14 07:00:00,5826
Nothing,265.68,0.0,0.0,5,Haze,haze,2018-02-14 07:00:00,5826
Nothing,265.29,0.0,0.0,1,Mist,mist,2018-02-14 08:00:00,5572
Nothing,266.5,0.0,0.0,1,Mist,mist,2018-02-14 09:00:00,5194
Nothing,268.94,0.0,0.0,1,Mist,mist,2018-02-14 10:00:00,4766
Nothing,271.64,0.0,0.0,5,Clear,sky is clear,2018-02-14 11:00:00,4842
Nothing,273.5,0.0,0.0,1,Clear,sky is clear,2018-02-14 12:00:00,4975
Nothing,275.43,0.0,0.0,1,Haze,haze,2018-02-14 13:00:00,5027
Nothing,276.51,0.0,0.0,1,Clear,sky is clear,2018-02-14 14:00:00,5221
Nothing,277.21,0.0,0.0,1,Clear,sky is clear,2018-02-14 15:00:00,5696
Nothing,277.75,0.0,0.0,5,Clear,sky is clear,2018-02-14 16:00:00,6660
Nothing,277.68,0.0,0.0,1,Clear,sky is clear,2018-02-14 17:00:00,6154
Nothing,276.58,0.0,0.0,5,Clear,sky is clear,2018-02-14 18:00:00,4607
Nothing,275.22,0.0,0.0,1,Clear,sky is clear,2018-02-14 19:00:00,3268
Nothing,274.75,0.0,0.0,5,Clear,sky is clear,2018-02-14 20:00:00,2775
Nothing,274.62,0.0,0.0,1,Clear,sky is clear,2018-02-14 21:00:00,2493
Nothing,274.55,0.0,0.0,1,Clear,sky is clear,2018-02-14 22:00:00,1772
Nothing,274.57,0.0,0.0,1,Clear,sky is clear,2018-02-14 23:00:00,1122
Nothing,274.79,0.0,0.0,1,Clear,sky is clear,2018-02-15 00:00:00,639
Nothing,274.35,0.0,0.0,1,Clear,sky is clear,2018-02-15 01:00:00,353
Nothing,274.08,0.0,0.0,75,Clouds,broken clouds,2018-02-15 02:00:00,253
Nothing,273.42,0.0,0.0,1,Clear,sky is clear,2018-02-15 03:00:00,353
Nothing,272.43,0.0,0.0,75,Clouds,broken clouds,2018-02-15 04:00:00,889
Nothing,272.0,0.0,0.0,1,Clear,sky is clear,2018-02-15 05:00:00,2862
Nothing,271.07,0.0,0.0,1,Clear,sky is clear,2018-02-15 06:00:00,5454
Nothing,271.35,0.0,0.0,40,Clouds,scattered clouds,2018-02-15 07:00:00,6174
Nothing,271.01,0.0,0.0,1,Clear,sky is clear,2018-02-15 08:00:00,5488
Nothing,272.22,0.0,0.0,1,Clear,sky is clear,2018-02-15 09:00:00,5630
Nothing,273.93,0.0,0.0,1,Clear,sky is clear,2018-02-15 10:00:00,4508
Nothing,275.28,0.0,0.0,75,Clouds,broken clouds,2018-02-15 11:00:00,4644
Nothing,275.42,0.0,0.0,90,Clouds,overcast clouds,2018-02-15 12:00:00,5034
Nothing,275.02,0.0,0.0,90,Clouds,overcast clouds,2018-02-15 13:00:00,4960
Nothing,274.65,0.0,0.0,90,Clouds,overcast clouds,2018-02-15 14:00:00,5248
Nothing,274.51,0.0,0.0,90,Clouds,overcast clouds,2018-02-15 15:00:00,5844
Nothing,274.09,0.0,0.0,90,Clouds,overcast clouds,2018-02-15 16:00:00,6807
Nothing,273.68,0.0,0.0,90,Clouds,overcast clouds,2018-02-15 17:00:00,6262
Nothing,273.01,0.0,0.0,90,Clouds,overcast clouds,2018-02-15 18:00:00,4982
Nothing,272.22,0.0,0.0,90,Clouds,overcast clouds,2018-02-15 19:00:00,3463
Nothing,271.58,0.0,0.0,90,Clouds,overcast clouds,2018-02-15 20:00:00,3144
Nothing,270.29,0.0,0.0,90,Snow,light snow,2018-02-15 21:00:00,3916
Nothing,269.58,0.0,0.0,75,Snow,light snow,2018-02-15 22:00:00,2674
Nothing,267.02,0.0,0.0,1,Snow,light snow,2018-02-15 23:00:00,1179
Nothing,267.02,0.0,0.0,1,Haze,haze,2018-02-15 23:00:00,1179
Nothing,264.96,0.0,0.0,1,Clear,sky is clear,2018-02-16 00:00:00,674
Nothing,262.35,0.0,0.0,1,Clear,sky is clear,2018-02-16 01:00:00,387
Nothing,260.22,0.0,0.0,1,Clear,sky is clear,2018-02-16 02:00:00,273
Nothing,258.55,0.0,0.0,1,Clear,sky is clear,2018-02-16 03:00:00,369
Nothing,257.35,0.0,0.0,1,Clear,sky is clear,2018-02-16 04:00:00,831
Nothing,256.28,0.0,0.0,1,Clear,sky is clear,2018-02-16 05:00:00,2676
Nothing,255.79,0.0,0.0,1,Clear,sky is clear,2018-02-16 06:00:00,5122
Nothing,255.28,0.0,0.0,1,Clear,sky is clear,2018-02-16 07:00:00,6444
Nothing,255.22,0.0,0.0,5,Clear,sky is clear,2018-02-16 08:00:00,5589
Nothing,256.14,0.0,0.0,5,Clear,sky is clear,2018-02-16 09:00:00,4764
Nothing,257.72,0.0,0.0,1,Clear,sky is clear,2018-02-16 10:00:00,4646
Nothing,259.61,0.0,0.0,1,Clear,sky is clear,2018-02-16 11:00:00,4947
Nothing,261.54,0.0,0.0,5,Clear,sky is clear,2018-02-16 12:00:00,5337
Nothing,262.72,0.0,0.0,5,Clear,sky is clear,2018-02-16 13:00:00,5333
Nothing,263.78,0.0,0.0,5,Clear,sky is clear,2018-02-16 14:00:00,5224
Nothing,264.72,0.0,0.0,20,Clouds,few clouds,2018-02-16 15:00:00,5921
Nothing,265.15,0.0,0.0,1,Clear,sky is clear,2018-02-16 16:00:00,6371
Nothing,265.15,0.0,0.0,75,Clouds,broken clouds,2018-02-16 17:00:00,5731
Nothing,264.36,0.0,0.0,75,Clouds,broken clouds,2018-02-16 18:00:00,4896
Nothing,263.5,0.0,0.0,75,Clouds,broken clouds,2018-02-16 19:00:00,3687
Nothing,262.95,0.0,0.0,75,Clouds,broken clouds,2018-02-16 20:00:00,3027
Nothing,263.15,0.0,0.0,75,Clouds,broken clouds,2018-02-16 21:00:00,2903
Nothing,263.43,0.0,0.0,1,Clear,sky is clear,2018-02-16 22:00:00,2591
Nothing,264.29,0.0,0.0,1,Clear,sky is clear,2018-02-16 23:00:00,1725
Nothing,264.72,0.0,0.0,1,Clear,sky is clear,2018-02-17 00:00:00,1068
Nothing,265.08,0.0,0.0,75,Clouds,broken clouds,2018-02-17 01:00:00,661
Nothing,266.07,0.0,0.0,1,Clear,sky is clear,2018-02-17 02:00:00,538
Nothing,266.48,0.0,0.0,1,Clear,sky is clear,2018-02-17 03:00:00,352
Nothing,267.0,0.0,0.0,75,Clouds,broken clouds,2018-02-17 04:00:00,386
Nothing,267.41,0.0,0.0,1,Clear,sky is clear,2018-02-17 05:00:00,627
Nothing,268.08,0.0,0.0,40,Clouds,scattered clouds,2018-02-17 06:00:00,1226
Nothing,268.48,0.0,0.0,90,Snow,light snow,2018-02-17 07:00:00,1831
Nothing,268.55,0.0,0.0,90,Snow,light snow,2018-02-17 08:00:00,2826
Nothing,268.55,0.0,0.0,90,Mist,mist,2018-02-17 08:00:00,2826
Nothing,269.0,0.0,0.0,40,Snow,light snow,2018-02-17 09:00:00,3514
Nothing,269.0,0.0,0.0,40,Mist,mist,2018-02-17 09:00:00,3514
Nothing,269.81,0.0,0.0,75,Snow,light snow,2018-02-17 10:00:00,3977
Nothing,271.0,0.0,0.0,20,Clouds,few clouds,2018-02-17 11:00:00,4526
Nothing,272.08,0.0,0.0,90,Clouds,overcast clouds,2018-02-17 12:00:00,4933
Nothing,273.08,0.0,0.0,40,Clouds,scattered clouds,2018-02-17 13:00:00,4792
Nothing,274.22,0.0,0.0,1,Clear,sky is clear,2018-02-17 14:00:00,4881
Nothing,274.55,0.0,0.0,75,Clouds,broken clouds,2018-02-17 15:00:00,4912
Nothing,275.15,0.0,0.0,40,Clouds,scattered clouds,2018-02-17 16:00:00,5935
Nothing,274.36,0.0,0.0,1,Clear,sky is clear,2018-02-17 17:00:00,4550
Nothing,273.49,0.0,0.0,1,Clear,sky is clear,2018-02-17 18:00:00,4284
Nothing,271.72,0.0,0.0,1,Clear,sky is clear,2018-02-17 19:00:00,3489
Nothing,270.36,0.0,0.0,1,Clear,sky is clear,2018-02-17 20:00:00,2947
Nothing,269.36,0.0,0.0,5,Clear,sky is clear,2018-02-17 21:00:00,3089
Nothing,268.08,0.0,0.0,1,Clear,sky is clear,2018-02-17 22:00:00,2945
Nothing,265.94,0.0,0.0,1,Clear,sky is clear,2018-02-17 23:00:00,1858
Nothing,264.75,0.0,0.0,1,Clear,sky is clear,2018-02-18 00:00:00,1169
Nothing,263.69,0.0,0.0,1,Clear,sky is clear,2018-02-18 01:00:00,733
Nothing,263.15,0.0,0.0,20,Clouds,few clouds,2018-02-18 02:00:00,593
Nothing,263.61,0.0,0.0,1,Clear,sky is clear,2018-02-18 03:00:00,302
Nothing,264.41,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 04:00:00,284
Nothing,265.81,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 05:00:00,444
Nothing,266.72,0.0,0.0,1,Clear,sky is clear,2018-02-18 06:00:00,742
Nothing,267.43,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 07:00:00,1210
Nothing,267.75,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 08:00:00,1889
Nothing,268.68,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 09:00:00,2567
Nothing,269.93,0.0,0.0,90,Haze,haze,2018-02-18 10:00:00,3505
Nothing,271.88,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 11:00:00,3826
Nothing,273.94,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 12:00:00,4279
Nothing,276.14,0.0,0.0,75,Clouds,broken clouds,2018-02-18 13:00:00,4388
Nothing,277.41,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 14:00:00,4263
Nothing,278.29,0.0,0.0,1,Clear,sky is clear,2018-02-18 15:00:00,4343
Nothing,278.55,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 16:00:00,4424
Nothing,278.55,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 17:00:00,4136
Nothing,277.82,0.0,0.0,1,Clear,sky is clear,2018-02-18 18:00:00,3587
Nothing,276.61,0.0,0.0,75,Clouds,broken clouds,2018-02-18 19:00:00,3038
